pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN	0.000214961306964746	0.00618208169088746	-0.511282742407146	-2.2009328048852	0	97	MCAM|ID1|LCP2|LYL1|JUNB|CBFA2T3|TRPV2|HEY1|NFE2|SLCO2B1|BCL2L1|KCNH2|GABRE|LMO2|GATA1|FAXDC2|ADGRE5|ADAMTSL4|ST3GAL2|SIDT2|LYPLA2|HMBS|STAT5A|SLC2A3|TWNK|SERPINH1|CHPF2|RHOG|FADS1|CHST12|SNCG|FDXR|DMTN|ALAS2|CLEC11A
AMIT_EGF_RESPONSE_480_HELA	0.000217438573602957	0.00618208169088746	-0.52260134843281	-2.28976891094982	0	107	TMEM158|CCND1|ZFP36L2|SLC19A1|BCL2L1|SMTN|RRP1|PLEC|SPHK1|ITGB5|PCGF2|PHLDA2|MYO9B|DIAPH1|ABHD2|RRBP1|ZYX|SERPINH1|HMGXB3|SH3BGRL3|SLC25A37|BRD3OS|LPCAT4|SH2D2A|RRP12|PDLIM7|IGFBP4|DUSP7|GAK|XAB2|LY6E|HPCAL1|PNO1|SEPTIN9|LTBR|CDV3|KYAT1|RNF126|NCLN|ITPR3|SLC1A5|PGAP6|TNFRSF12A|MAD1L1|HMGA1|SLC35F6|TGM2|MTA1
BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN	0.00020669698222406	0.00618208169088746	-0.735677824849385	-2.22239757559312	0	19	JAG2|ID1|DHRS3|SMAD6|BCL2L1|STEAP3|BMP1|CFD|PDLIM4|RREB1|CPEB1
BENPORATH_PROLIFERATION	0.000183553597650514	0.00618208169088746	0.430783586655845	1.93523785836299	0	138	NCAPG|RDX|MAD2L1|GINS3|CDCA7|WDR26|CKS2|CEBPG|RRM2|NDC80|PDCD10|GARS1|CDK1|PPIL1|NEK2|DTL|EXO1|PCNA|HDAC2|CENPU|SMAD2|GPSM2|FAM3C|KPNA2|CCNB2|RFC4|ANKRD27|SUV39H2|PBK|AVL9|GDI2|RIT1|LGALS8|TYMS|RACGAP1|TOP2A|CDKN3|TMEM14A|RAD51|RAD51AP1|HSPA14|PRPF18|CENPA|SLC25A5|ANLN|MSH2|CHAF1B|NDUFB5|CYRIB|NMI|HIKESHI|STMN1|KDELR2|DBF4|ATAD2|BUB1|KNSTRN|UBE2T|CKS1B
BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP	0.000218292949137743	0.00618208169088746	-0.484318688446973	-2.14966655063811	0	116	MAG|CCND1|GPR68|TBKBP1|TSKU|DHRS3|CBFA2T3|KAZN|HK2|SNAPC4|LHX6|RAB3IL1|SLC29A1|SLC22A5|MAT2A|RPUSD1|MYBBP1A|WDR46|SLC25A19|SRM|POP1|MYEOV|PHLDA2|PITX1|MED24|PPARGC1B|SLC2A1|NEIL2|TRMT61A|PRR5|TGIF2|TSEN54|SUSD3|FHL2|CELSR2|NOLC1|SH2D2A|FGFRL1|RRP12|IGFBP4|CXXC5
BHAT_ESR1_TARGETS_VIA_AKT1_UP	0.000222419928825623	0.00618208169088746	-0.46515577735121	-2.18240110127626	0	167	MAG|CCND1|TBKBP1|TSKU|ADCY3|ARAP3|DHRS3|CBFA2T3|LRFN4|KAZN|ATRIP|FAAP100|HK2|SCARB1|SLC29A1|SLC22A5|MAT2A|JADE2|MYBBP1A|WDR46|SRM|POP1|MYEOV|PITX1|MED24|PPARGC1B|SLC2A1|NEIL2|FLAD1|MCRIP2|ARMC6|LTBP3|TRMT61A|QSOX2|PRR5|BRD9|TGIF2|SUSD3|C1orf159|TWNK|FHL2|CELSR2|IER3|NOLC1|SH2D2A|FGFRL1|CDC34|RRP12|IGFBP4|SLC6A6|CXXC5|CARD19|HPCAL1|SEPTIN9|CDC42EP1|EIF3B|RAB11FIP3|ADAMTSL5|SBNO2|MCM7|GPATCH4|NUDC|LETM1|RARA|NOP14|PPRC1|MYB
BIDUS_METASTASIS_UP	0.000181587071000545	0.00618208169088746	0.405189884615591	1.90221816509608	0	190	C5orf22|NUSAP1|SEC24B|MAD2L1|KNL1|PLK4|UNK|CEBPG|GAS2L3|RRM2|TRA2B|RAB22A|DCTN4|VBP1|CDC6|CCNB1|RAB28|CDK1|PTGES3|KIF11|DEPDC1|MEAF6|COPS8|MRPL42|PSMD10|GET1|CHEK1|ANKRD54|CCNB2|WDHD1|RFC4|EIF1|CBFB|PBK|MPHOSPH9|UBQLN2|ATF2|TYMS|RACGAP1|PREPL|NRAS|AZIN1|NEMP1|SMC4|RRM1|EIF4E|NCBP2|CENPA|CDK2AP1|AZI2|MAPK1|RNF138|WAC|VDAC1|STK24|SEC23A|CCNA2|ARPP19|SRSF1|WBP11|CRKL|ADNP|RBBP4|PHF10|DBF4|CCDC47|BUB1|KNSTRN|CRY1|TMEM33|HNRNPK|CDC23|DLGAP5
BILD_MYC_ONCOGENIC_SIGNATURE	0.000218818380743983	0.00618208169088746	-0.499474712456715	-2.28698196504746	0	140	HSPA6|SLC19A1|NOP16|HSPA1A|BEND3|TNFAIP2|NLE1|SMTN|PLEC|SLC6A8|NOP2|TRIOBP|NUFIP1|PLEKHG2|CCDC86|SLC29A2|ATP2B4|MYBBP1A|FAM193B|SRM|CCDC137|AHNAK|EPS8L1|PES1|GEMIN5|FLAD1|MCRIP2|BOP1|FAM168A|TCOF1|PRR5|PLD6|METTL1|XPO5|TWNK|PHB1|TRMT1|WDR74|NOLC1|ALG3|EXOSC5|STMN3|BID|MRTO4|TTLL12|ACSS2
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP	0.000192159877017679	0.00618208169088746	0.685152411387446	2.10203544552922	0	21	DDIT3|INHBE|ARRDC4|CHAC1|ATF3|MTHFD2|STC2|ALDH1L2
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_UP	0.000187125748502994	0.00618208169088746	0.467088517117194	1.92639505719659	0	82	INHBE|ARRDC4|CHAC1|ARRDC3|ATF3|G0S2|KDM7A|CTH|TXNIP|STC2|DAPP1|NEDD4|KLF10|PPP1R15A|PMAIP1|RBM43|ALDH1L2|TNFAIP3|MAP3K8|NT5C3A|PPM1K|TRIM5
