pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
AMIT_EGF_RESPONSE_480_HELA	0.000282167042889391	0.0386766136879663	-0.497609497120957	-2.15502154076424	0	114	TUBB4B|TBC1D2|DUSP7|MAP2K3|SFN|CCND1|PHLDA2|SMTN|SLC19A1|RRBP1|TMEM158|TRAF4|MYO9B|ZFP36L2|TNFRSF12A|BRD3OS|NCLN|DAPK3|RRP1|HMGXB3|PPIF|ITGB5|TOR4A|MAD1L1|EGLN1|SORBS3|EHD1|SPHK1|LPCAT4|PGAP6|ACTN1|ARHGDIA|TSPAN14|TUBB2A|MTA1|CCND3|RELA|BRD2|PDLIM7|GAK
BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN	0.000160051216389245	0.0386766136879663	0.594308646477188	2.25281131129895	0	79	CTH|SESN2|TRIB3|PSAT1|MYL5|GPT2|HERPUD1|CEBPG|AARS1|ZFAND1|MTHFD2|GARS1|RCSD1|ATF4|IFRD1|SARS1|CCNB1IP1|ZNF277|ELAC1|EPRS1|DNASE2|JRKL|LENG1|FANCF|TMEM79|RHAG|CRTAP|RPL3|EEF2KMT|CIRBP|RPL12|ABHD14B|RPL10A|SGSH|PRKCZ|EIF2S3|PYCR1|EEF2|PRTFDC1|RPL26
BILD_E2F3_ONCOGENIC_SIGNATURE	0.00030229746070133	0.0386766136879663	-0.384912009058531	-1.74161743231505	0	154	SOX12|CCNE2|RDH13|FUT11|MMP15|GCH1|NETO2|SFMBT1|KANK2|CHST2|SAC3D1|USPL1|TMEM158|TENT5A|MFHAS1|FEN1|SRSF6|SLC35G1|ABCC10|FBXO21|AK4|CENPX|DPY19L1|KISS1R|BRI3BP|CXXC5|KDM2B|SREBF1|POLE2|BCOR|CCNE1|ZNF275|GSE1|GINS1|CAMKK2|EIF4A1|FZD1|CCND3|E2F7|ZBTB42|TFDP1|CDKN1C|NEMF|POLE|SAMD1|AKT1|CMPK2|NOL4L
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP	0.000174398325776073	0.0386766136879663	0.80604565621583	2.37272363655815	0	24	INHBE|ADM2|ALDH1L2|CHAC1|STC2|DDIT3|ATF3|MTHFD2|TSC22D3|FUT1|BEX2|GAS5|ZFAS1|SNHG32
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_UP	0.000314613811546327	0.0386766136879663	0.481723830835492	1.88547266980175	1	97	INHBE|ALDH1L2|CHAC1|CTH|STC2|ARRDC3|TNFAIP3|ATF3|PCK2|BBC3|KDM7A|PMAIP1|THEMIS2|NT5C3A|FUT1|IL23A|G0S2|KLF6|IRAK2|JUN|DTX3L|GADD45A|PPP1R15A|TRIM5|UBE2L6|CXCL3|NEDD4|TRANK1|KIF21B|RNF213|NCOA7|H1-3|PHF11|IL15RA|TDRD7|BCAT1
BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_DN	0.000294204177699323	0.0386766136879663	-0.39463772816096	-1.759481749901	0	139	FOS|SFN|F2RL3|SMTN|INPP5A|ARRDC2|ARAP3|PHLDB1|MTURN|ENTPD6|NDST1|EIF4E2|C2CD2|SLC66A2|FHIP2B|MPHOSPH10|LMBR1L|MBIP|MFAP1|RALGDS|BCOR|NES|GATA2|SGSM2|SPHK1|LETM1|ITPA|ASB1|TXNDC11|TUBA4A|RASSF1|CRY2|GAK|ZBTB44|ULK3|ENTR1|NCAPH2|RXRB|SLC25A44|ATG4B|RASA3|FAM32A|TSR1|PLEKHM1|MRTFA|MICAL3|GAS6|BAP1|TBCD|SNX11
BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_UP	0.000267451190157796	0.0386766136879663	-0.483358540873412	-1.98770185471751	0	83	HSPA1A|HSPA1B|AMH|FOS|KLF10|NR1D1|DNAJB1|DYRK2|DNHD1|EPPK1|BAG3|ZC3H12A|CSRNP1|ZNF778|NAA16|TENT5A|PLD6|TENT4B|CCDC117|ZCCHC2|BHLHE40|CDKN2AIP|FKBP4|ZNF398|CRYAB|IER5|ENGASE|NFKBIA|NFKBIE|UNC13D|HSPA6|ABL2|MYLIP
BLUM_RESPONSE_TO_SALIRASIB_UP	0.000143000143000143	0.0386766136879663	0.469748788446811	2.04313015566492	0	215	CTH|STC2|TNFAIP3|PHGDH|ATF3|TRIB3|PSAT1|ATF5|WARS1|GTPBP2|SGPL1|CEBPG|ADPRM|GFPT1|AARS1|CARS1|PMS2|UBE2H|MTHFD2|GARS1|USP25|TNFRSF10B|GOLGA5|CBX4|EIF4EBP1|CNIH1|ATF4|MDM4|GADD45A|PPP1R15A|IFRD1|MARS1|SARS1|SNHG32|CCNB1IP1|CD55|CXCL3|TCEA1|EPRS1|ERP29|SIAH1|NIT1|SEL1L|GOT1|PSEN1|BTG1|TSG101|CSNK1A1|EIF2S2|CHIC2|ATF6|SHMT2|XPOT|BCAT1|DNAJC1|NPC1|RSL24D1|NARS1|NINJ1|COPG1|TOM1|MAP1LC3B|RALA|VPS28|APBA3|COX7A2L|HMGCL|TIMM9|SLC1A5|SIAH2|RAD50|CBLB|RPL12|SEPHS2|COX10|TP53|USP3|EIF1|DCTD|HSPA9|SCFD1|TARS1|SSR3
CARRILLOREIXACH_HEPATOBLASTOMA_VS_NORMAL_DN	0.00013259082471493	0.0386766136879663	0.365825166607103	1.68662118836805	0	385	INHBE|MBNL2|CTH|OSGIN1|LINC00885|ASS1|PAOX|PRSS8|TRIB3|SLC9B2|LINC00659|ATF5|CRYL1|PCK2|TRAM2-AS1|SPDYC|IGF1|ALDH6A1|TUBE1|CCDC71L|PCCA|G0S2|TTPAL|LONRF2|ARL5B|CBR4|POLD4|MIA2|TP53TG1|SOCS2|GRHL1|DIRAS3|CR1L|ALDH2|RBM47|RBP5|RAB27A|SLC22A18|SMIM14|PI4K2B|UBE2L6|ERN1|PIGV|XBP1|REEP6|PLEKHF1|KHK|ETFDH|TSC22D2|QDPR|CTBS|SYT10|SLC31A1|NUDT7|ECHDC3|CRADD|ACSL1|MOCOS|RNFT1|SOCS2-AS1|HIBADH|TMEM53|GOT1|PLIN2|PTER|NDUFV2P1|ADK|CFAP68|HAGH|IL15RA|NKIRAS1|MCEE|MAP3K14-AS1|LONRF3|DHTKD1|RBPMS2|SIRT5|KCNK1|C11orf54|OAF|C11orf71|GPAT3|SDSL|SDC4|ACADS|DECR1|HIGD1A|MAP7|ACSM3|GSTZ1|RILP|LACTB2|FUOM|PCCB|NBPF20|DDX19B|HMGCL|TMEM205|ACO1|PROSER2-AS1|NRBP2|FAHD2A|SCP2|ACOT13|SPTBN2|FGGY
CHICAS_RB1_TARGETS_CONFLUENT	0.000140904607580668	0.0386766136879663	0.386645947108522	1.71111632148654	0	256	INHBE|JDP2|ASS1|SLC1A4|PHGDH|NIBAN1|RELN|PSAT1|AGA|PCK2|WARS1|FZD2|PSPH|TES|SLC7A5|TUBB2B|MTHFD2|GARS1|MAP1B|ITGA5|VSIR|ANXA1|EIF4EBP1|PRIM1|TP53TG1|UTRN|DTX3L|SPARC|SARS1|ICA1|FN1|ARHGAP18|SRI|OSBPL3|SERPINF1|NUDT7|SLC7A1|SNTB2|PXK|PTCH1|TMED4|OPTN|SHMT2|WASHC3|RPL22L1|CNKSR3|RABGAP1L|SBF2-AS1|RNF115|CNN1|SDC4|DENND1B|ATP6V0E2
